	baseMean	log2FoldChange	lfcSE	pvalue	padj
C10orf2	602.6830720869191	1.4895663231227227	0.3154265659600119	4.2450286591417184e-07	1.0347257356657938e-05
LY6E	6196.853841177573	2.7688179759031337	0.6107461992170284	4.240186046493163e-07	1.0347257356657938e-05
EIF2S2	2991.855172521782	1.0480010927617966	0.21639550970949953	4.2799020583850884e-07	1.0401668125767279e-05
TFAP4	955.9462203597122	1.7869713191340968	0.3831953336217544	4.3470214836594974e-07	1.0549323732306906e-05
KLB	71.02339037470742	-2.167523612501239	0.46546483670177047	4.5422009196427534e-07	1.0990800035485932e-05
CCDC113	365.498602787867	2.5368834690826048	0.5588147983122917	4.5404134038210646e-07	1.0990800035485932e-05
RP11-25K19.1	67.54556049773987	-2.2894582801953858	0.4972179169873709	4.6199538243537897e-07	1.1162643533332953e-05
DOK7	126.80663475796476	3.2224569574402038	0.7203420351488254	4.630994477708621e-07	1.1173032528096127e-05
DNTTIP1	2368.76613964857	1.9079879775532407	0.4128496494230844	4.6846587960510466e-07	1.1286078422172398e-05
PDRG1	924.5056526624743	1.5207060686694611	0.32443612332694577	4.773703495524926e-07	1.1483909352442039e-05
DNAJA3	3123.104879428833	1.1650251416236952	0.2438153805156381	4.791324180299541e-07	1.1507490368171414e-05
EME1	84.79423950172236	1.7853525395385599	0.388715271257406	4.79739115801294e-07	1.1507490368171414e-05
UBE2SP1	29.973609155197927	2.9779256845192434	0.6670501156254147	4.902573563743195e-07	1.174279722818547e-05
CAND2	132.62804376178923	-2.378319445539558	0.5261312804575186	4.937717622101146e-07	1.17928918712286e-05
SRPX2	580.5848937622006	3.0242403666784274	0.6758712333654597	4.93308623717406e-07	1.17928918712286e-05
NBEAL1	489.00581670815416	-1.567687853207513	0.33571058063974535	4.989647688467023e-07	1.1875295963762208e-05
TMEM236	2317.672119993831	-3.045712550339715	0.6827977259160528	4.98952860954403e-07	1.1875295963762208e-05
CNN1	11613.624315392515	-3.6424460410738964	0.825079669205305	4.993714200146159e-07	1.1875295963762208e-05
RNFT2	100.34772308860285	2.3056147141123726	0.5092782663622707	5.012231897850037e-07	1.1902255545396039e-05
SRP14-AS1	77.11625906597604	-1.5479491539121137	0.32889221700715465	5.05097980347913e-07	1.1977108761468751e-05
LINC00294	445.4058879798954	-1.6284312909768706	0.34947777281121384	5.07196654399959e-07	1.2009692209541886e-05
MROH6	861.6343641091761	2.5135389464848696	0.5567017752566163	5.090381870842269e-07	1.2036102640400942e-05
SLC52A2	4101.149490768775	1.5714599812658339	0.3344784154638203	5.171191162232928e-07	1.2209756910827746e-05
KIAA1875	61.10103603969189	2.917492270915643	0.6530594525956022	5.204214513740466e-07	1.2270249724786376e-05
S100A9	977.7120326329383	2.627501057705777	0.5842611671883088	5.259044349231812e-07	1.2381911944391659e-05
AC021218.2	559.5946900172869	1.7535770772973054	0.38018804830642544	5.289733465650295e-07	1.2436501020305482e-05
FAP	200.41372595836017	3.258351404770644	0.7331045400945547	5.310736609706707e-07	1.245056001497718e-05
RP5-1056L3.3	62.10799477493993	2.5520630039712855	0.5729441094923055	5.401778156252478e-07	1.2646111997158874e-05
PALM3	59.6229521936397	1.8964339207271736	0.4126284027425648	5.418703703226517e-07	1.2667843988854657e-05
GPT2	2084.0317136816757	2.1564371751613156	0.4736297508499757	5.428611675610017e-07	1.2673132186371272e-05
LIF	580.1215472756929	1.4732678460052187	0.31525450997935495	5.561084887585349e-07	1.2964132491100866e-05
MAN1A1	3384.4161427728186	-1.9439669192675024	0.42700673121025684	5.662294422226727e-07	1.3181535119158426e-05
SMYD5	1089.8867574668357	1.3825857287503953	0.2950801266962748	5.755943231387339e-07	1.3362011072863467e-05
ACAA2	7370.2436408015965	-1.7654244024101853	0.3896345993819648	5.749831606423822e-07	1.3362011072863467e-05
SMKR1	18.742608678351875	3.5497800282261847	0.8007596371512709	5.849836774125732e-07	1.3560985249109652e-05
CBX8	454.223942516882	2.0179407382655605	0.4442629236777472	5.878148172803019e-07	1.3588606131688987e-05
IGFBP6	979.5413777028926	-2.0461682577854043	0.4528415534425245	5.872967849100865e-07	1.3588606131688987e-05
FAM46A	1490.9757443559047	-1.8554304435923348	0.40628175642727166	6.105342781883943e-07	1.40941583021903e-05
FLVCR2	634.5219401117988	-2.544770832476191	0.5698992648567358	6.156048873908032e-07	1.4171737511809116e-05
BX470102.3	61.21533486034979	2.683629364667722	0.6080853374270615	6.153954293833554e-07	1.4171737511809116e-05
DCUN1D5	524.6081265463432	1.3133849975343486	0.2801099991623984	6.221997497535742e-07	1.4303690502309975e-05
KIF13B	4682.145883460101	-1.6043210550866325	0.3484914853586573	6.29158337280785e-07	1.4443628033835195e-05
RBPMS2	482.38736790520295	-3.3340833085194372	0.7566371238304314	6.306803071819467e-07	1.4458542311951268e-05
LINC-PINT	112.02073594779968	1.4833933861862234	0.3211433906096409	6.372576197788393e-07	1.4548960120983831e-05
TRPM2-AS	89.5540263567268	3.8617463447473375	0.8859129497577312	6.364337690468987e-07	1.4548960120983831e-05
DPH2	1461.1039888799182	1.4939285658979793	0.32124179157347565	6.367422112195361e-07	1.4548960120983831e-05
POPDC2	456.81316957537564	-3.787157654782641	0.8644288729327754	6.388998102864785e-07	1.4566388384454445e-05
CP	254.59801827879687	-3.0521968382508056	0.6852632109013336	6.40935062236984e-07	1.4592717934859905e-05
TCEAL7	92.36361930779321	-2.3498080006159507	0.5157635142709044	6.433241397627613e-07	1.462287596736769e-05
NELFCD	3999.6966288361805	1.7168380943765607	0.373385201418088	6.440240999202662e-07	1.462287596736769e-05
HAND2	587.109442850886	-3.4724358518192924	0.797185520679714	6.451716593124922e-07	1.4628892275108835e-05
ADTRP	1985.3401982970838	-3.387909677705099	0.7748694742265851	6.479935084616595e-07	1.4672803828896182e-05
MCM7	7365.758671554108	1.926743390933267	0.42259894692005007	6.50775114362269e-07	1.4694772656137812e-05
FBXO41	435.01693606809727	1.9234657810127924	0.4226797610537084	6.5162340285136e-07	1.4694772656137812e-05
CYP4X1	530.4397251175271	4.020621944071704	0.9234071246039242	6.507901459651749e-07	1.4694772656137812e-05
FERMT1	7651.1807906648055	1.7528621256778498	0.3814451711559414	6.564354952522119e-07	1.4779952624941318e-05
ARNTL2	432.8113530554185	2.094313827539213	0.4642171271451225	6.571840171693365e-07	1.4779952624941318e-05
WDR74	1217.601854111045	1.6906661298733023	0.36799448984056093	6.734311923277871e-07	1.512482657565457e-05
URB2	653.2394261387826	1.6257647257455723	0.3533975175429808	6.878095625106307e-07	1.5426851824917055e-05
TRPM6	2476.9591332307227	-3.2613070637531956	0.7456822396715845	6.901929058762003e-07	1.5459388398510838e-05
CDCA5	913.3781287677541	1.5954781709910608	0.3462480545072086	6.924939084367443e-07	1.5489995320295597e-05
TCN2	2447.5987384771347	-2.4225964874183954	0.544748344432383	6.943274980290069e-07	1.551007854424635e-05
SDCCAG3	1379.1374055580613	1.4024667346467379	0.3027432550655608	7.052346878086416e-07	1.573252348644446e-05
MALAT1	4975.352325245259	1.913513637471092	0.42124370178751214	7.206153460927949e-07	1.6054031399849564e-05
SLC4A4	4299.775024806089	-4.021789425884837	0.9342552399122038	7.24530735039104e-07	1.6119593199024362e-05
DPYD	694.5576931775232	-1.8932726949208194	0.41907468414492377	7.305438386716464e-07	1.6231587300244692e-05
IMPDH1	2782.051897067051	2.1357277875078085	0.47659399991988516	7.36399158825384e-07	1.6339780532169667e-05
PRR7-AS1	14.273150263527025	2.006358262408938	0.4444316153366322	7.449568523866435e-07	1.650756661538585e-05
CD3EAP	194.4226006621821	1.8411085009581618	0.40718602085109223	7.537154436240435e-07	1.6679350438008704e-05
MRPL17	1682.5129731476195	1.8955028290322118	0.4187932805322881	7.557027013115766e-07	1.6701029698985843e-05
DACT3	458.9463887156558	-2.499146910003843	0.5652054193515356	7.629051736587543e-07	1.683775399919288e-05
RHEBL1	52.826051264182894	2.058576143550125	0.4617115284399358	7.829499289785427e-07	1.7257174298961895e-05
AUNIP	92.9412620619542	2.0832694985801123	0.4649244676196163	7.902459784131902e-07	1.7394856696146918e-05
BBOX1-AS1	45.99378252654568	4.56835634808551	1.0624003950161336	7.922809317502267e-07	1.7416520482440327e-05
POLR3K	849.9385107091784	1.8497204371661993	0.4092561160261282	8.038537124373476e-07	1.764751693198548e-05
NR3C1	1081.7329164618286	-1.839912655940377	0.4096017150943449	8.105274396539553e-07	1.7747017585553908e-05
CPEB3	270.070234047529	-1.6277580641902842	0.356408636269992	8.097898537924961e-07	1.7747017585553908e-05
ENTPD5	5930.97225474487	-2.493569459533132	0.5662230652620774	8.20511115394427e-07	1.7941915221190802e-05
SAPCD2	1521.1701883125484	2.1962745185707884	0.4926017410788671	8.226371734272264e-07	1.7964705071879153e-05
FAM89A	251.16021427582587	1.9927919736472353	0.44640535470914816	8.272584040397388e-07	1.8041852693366672e-05
SPATA3-AS1	24.39029367576107	2.6070331944551643	0.5981667154697041	8.351359851934737e-07	1.8189722673563503e-05
PALD1	1173.3797364100647	1.863653486622764	0.4137517795766713	8.553437972890205e-07	1.8605411338668655e-05
FRMD3	576.7234629298474	-2.5451701224481282	0.5789356832455065	8.596892106315116e-07	1.8675424202119666e-05
RP11-326C3.2	69.22999343581577	3.111057940890563	0.7156293539431138	8.633660701292341e-07	1.8730749492659757e-05
PGAM5	2720.3875104814815	1.5628017853480678	0.34323519393672647	8.717766262758781e-07	1.8888493569310693e-05
NOB1	2553.6161481186255	1.6039496958705635	0.35315248568146007	8.832656510921238e-07	1.911243886012004e-05
LZTS3	1240.2858532710684	2.3570820133449013	0.5338018715302033	8.87673086790352e-07	1.9182765858605064e-05
FGFR2	1299.1416176012335	-2.581421671398553	0.5904882124734445	9.038808822300889e-07	1.950758544656735e-05
RP11-582J16.4	24.32641956182252	-1.98993467162266	0.4378088288444	9.121673639079342e-07	1.9660824521162563e-05
DDX56	2405.3964712328166	1.1741520694747467	0.2527024599951143	9.172626833724566e-07	1.9744972697270737e-05
CYB561D1	791.1129315429803	-1.1208301988797742	0.24057097446880615	9.1863436970748e-07	1.9748851722310608e-05
RP11-234A1.1	1471.9234282904847	4.08577688768082	0.9570226389085713	9.239794712943264e-07	1.9838030747025208e-05
SRM	3322.547236877155	2.3126972480163333	0.5237049071832058	9.341356763307291e-07	2.0030140795836784e-05
PODXL2	2070.072472733739	2.1974724860957915	0.4966368034320453	9.369707803840443e-07	2.006497504504591e-05
TAGLN2P1	78.69326353410146	3.432144155314393	0.8024843349331753	9.413958063873218e-07	2.0133723214025625e-05
ALDH4A1	665.397760488898	1.898941521500643	0.42455191405052345	9.435571248527674e-07	2.0153942454168324e-05
RP5-884M6.1	9.589511937624373	5.196780344087422	1.1634632957770048	9.460556916885276e-07	2.0155363868557e-05
PUS1	1360.7452070581976	1.991109242847745	0.4466920545096371	9.45141375062854e-07	2.0155363868557e-05
PER3	556.5764519151951	-1.8312476064046592	0.41052670294735916	9.605382673107e-07	2.0391058948084747e-05
QSOX2	823.9460592972368	1.4099062656121242	0.30841453429675036	9.608094744165423e-07	2.0391058948084747e-05
RCN1	3827.326221867996	1.59990511486028	0.3533878330418601	9.591661583351986e-07	2.0391058948084747e-05
SLC22A4	404.7376573409784	-3.4760892034888498	0.806908743220088	9.635341229308713e-07	2.0422734127339118e-05
ZMYND19	871.8257137728954	1.975714458822208	0.4449410152327894	9.677955867721505e-07	2.0486860601211232e-05
KIAA1211	1256.2452240293476	-2.637554136177334	0.6067988278851676	9.97387033027723e-07	2.108633937810524e-05
RPL18AP3	2657.6616526247994	3.963384781207937	0.9299058464912722	1.0016819101532608e-06	2.115016262521057e-05
BOD1	1278.2052789690808	1.1335564774322182	0.24421095848057103	1.0096078634507588e-06	2.1290394830402454e-05
MAN1C1	330.4841964588158	-1.166940880149892	0.25195191716414134	1.023734036673182e-06	2.1560853440734424e-05
AMH	72.98013282424247	3.880109285056033	0.9161240935336059	1.0272130675889494e-06	2.1606670806201567e-05
RP11-12M9.3	216.7818084093394	3.6113290275323298	0.8487574735517197	1.041753865676188e-06	2.1884753261828667e-05
SLC52A1	444.22858461603965	-4.138228621383846	0.9811817396719874	1.0477742023226645e-06	2.1983363801896407e-05
HUNK	1034.1505575075018	1.4184068610564662	0.31161032950190004	1.0650493373250155e-06	2.2317563547613316e-05
AKAP6	317.1588715189403	-3.174534249821103	0.7355715091335535	1.0684663615500463e-06	2.2360896392287904e-05
PRSS33	365.3954970399335	5.786753566901071	1.3972486456004776	1.1186366662583713e-06	2.3381340155400387e-05
SLC22A23	2414.4761093865254	-1.3505741619351148	0.29728823708878077	1.1486854556907833e-06	2.397917056432586e-05
RP11-452I5.2	171.67228224681662	-2.7616606941502573	0.6484103004677372	1.162440722431262e-06	2.4235792420500837e-05
ZNF671	86.28227843865187	-1.915452141991585	0.4284739242225925	1.1903089194809145e-06	2.4785641131150954e-05
FUCA1	5424.724689154582	-1.433824846505345	0.3177819939897299	1.1936515818055808e-06	2.4824058931527604e-05
CDK5RAP1	1085.8096326178313	1.322857281879266	0.29082910993842637	1.2039467766101702e-06	2.5006789251019514e-05
LGALS4	81379.45216412249	-1.45558255747342	0.3235784962063998	1.226719966414235e-06	2.5447914196891046e-05
LRRC66	579.7364489730338	-2.5767112853364256	0.5983026338770502	1.2335832369922236e-06	2.5558302691432633e-05
PRKAR2B	463.12885270102055	-2.0334934801136177	0.4628221670682973	1.2697866668375722e-06	2.627554806845538e-05
FAXDC2	1001.5993806283744	-2.1994846328451003	0.5059880745159937	1.274493454507465e-06	2.6340061107807025e-05
CDH11	1216.188035165407	1.686371252578383	0.37820048062076117	1.2786503192805683e-06	2.6393062318898403e-05
SARAF	5894.683010219564	-1.3562480295372117	0.30452178780812944	1.2980214256062414e-06	2.6726341775681305e-05
RP13-582O9.5	109.09538777966517	1.3099365180213294	0.2904954863418355	1.2966023927105438e-06	2.6726341775681305e-05
NUGGC	64.9694415919848	-2.9865106565900996	0.6954252369831341	1.3192619458905198e-06	2.712998356468408e-05
PLCE1	1891.4888668057342	-2.0666006811191533	0.47433871358109936	1.331284841202466e-06	2.734330389458597e-05
PHLDA2	2017.7814646850725	2.645794890817268	0.6169379562806827	1.3447572356003183e-06	2.7585830668409994e-05
SHISA3	168.81363848247065	-2.7651363386830856	0.6631409886987846	1.371854660252431e-06	2.8037596786293522e-05
RP5-881L22.5	132.76064825491994	1.71751049072343	0.38663524501740826	1.3711509189506604e-06	2.8037596786293522e-05
HSF4	198.37283987744712	2.191913509651735	0.5073499832017978	1.3711826401618765e-06	2.8037596786293522e-05
MT1X	1868.2363132834853	-2.389552378320427	0.5565898967220564	1.3971164867693797e-06	2.851872631552028e-05
ASGR1	184.32964363528328	3.4399883747412163	0.8179016820178294	1.4050855517346913e-06	2.8646116875771844e-05
CAV1	3593.382457979833	-2.3816005709813597	0.5551540776001203	1.4434405124680467e-06	2.939192443999739e-05
AC007969.5	391.60032737267017	2.604215691317273	0.6105327840215241	1.4471540420273012e-06	2.9431384351659528e-05
PREX2	148.87402324857587	-1.7610795808258977	0.39826384519532365	1.4581489706993293e-06	2.9597896626474566e-05
NR5A2	1060.5187232831606	-2.323851122122635	0.5423880466081942	1.4606986087756377e-06	2.9597896626474566e-05
DYNC1I1	104.85829213928581	-2.730723163851088	0.6393550476343692	1.4599439178082375e-06	2.9597896626474566e-05
NEBL	1914.2014627689039	2.481683059449241	0.5797927959370783	1.4637880805486042e-06	2.9624282582531274e-05
ADAMTS1	1840.9944698833142	-1.7083768501525118	0.3881911317899506	1.468828105369065e-06	2.9690031520112504e-05
FGF18	59.82346940933182	1.9594024903729788	0.4543897966064823	1.4716563515663146e-06	2.971096714642103e-05
CAD	2907.310045551403	1.6826917515969393	0.38170639905527187	1.503687358340316e-06	3.0320703119818415e-05
VAT1L	174.7775497755986	-2.0360599721023944	0.4661823870112443	1.5147306376548794e-06	3.050627013259979e-05
SETD6	433.1519575801792	1.2823784105140086	0.28529406593923573	1.5238577006353639e-06	3.0652841490329075e-05
NUTF2	4083.065880345606	1.7203201832602897	0.38997741779416906	1.5356655301223423e-06	3.0852916559730696e-05
KL	94.9016270018826	-2.4329695444485213	0.561297388385275	1.5676195449741165e-06	3.1456772346181576e-05
NKX2-3	549.2308547101935	-2.314197191898372	0.5466538464941937	1.573225325607954e-06	3.1531087995105004e-05
TLCD2	1012.479771892604	-1.4444801516089258	0.32482525135294077	1.5874922158867784e-06	3.177860323469004e-05
AURKA	883.8909008728772	1.5015323758286931	0.33801563397074325	1.5912784442984938e-06	3.181597130789811e-05
ARMCX1	281.07635605091633	-2.1023414377610816	0.486101289716977	1.5962295706232657e-06	3.187651220853088e-05
CASC19	12.571270440021829	3.402657320801591	0.8138793540329012	1.6030849979839614e-06	3.193645894421173e-05
IFI6	3249.3685317003233	2.38598664222974	0.5579031062161067	1.6024516859893244e-06	3.193645894421173e-05
PSMA7	12074.488764198539	2.1263913836592803	0.4930423683345544	1.60700316255425e-06	3.1976083336538645e-05
ARHGEF26	436.72907956500745	-2.5949353550722214	0.6111576208397135	1.6294093694100645e-06	3.238304592082952e-05
TTC28	503.4872758264911	-1.7072542166717601	0.3889286092040822	1.6363320946843542e-06	3.248168199927326e-05
GNAO1	844.0680019176499	-3.058186044279704	0.7326628297334347	1.6509345102184887e-06	3.269323716472097e-05
SIPA1L2	1769.7080460196064	-1.493515804854085	0.3372757268164297	1.6508800120191032e-06	3.269323716472097e-05
BZRAP1-AS1	83.01734841874074	2.008641093219421	0.4641132562809357	1.6605932611834818e-06	3.2845266472692377e-05
SLC26A2	25433.212089872897	-3.6582863407465966	0.8766416346958121	1.6660126635833142e-06	3.287708777481477e-05
NBEAL2	4342.423143456138	1.7995769634895729	0.41183550809301156	1.6661691541987575e-06	3.287708777481477e-05
ATAD3A	1764.3707012364134	1.950039695575212	0.45061555782537144	1.678126495275716e-06	3.30736583343579e-05
C10orf35	205.17886098072307	1.8746278672342975	0.43450691773312844	1.6849335753757301e-06	3.31683776862859e-05
MYADML2	77.50433690667968	3.4199398076350356	0.8239490548728775	1.696027915336476e-06	3.334716808624211e-05
